"","params","h","decision"
"21311","h=0.44",0.44,0
"21312","h=0.44",0.44,0
"21313","h=0.44",0.44,0
"21314","h=0.44",0.44,0
"21315","h=0.44",0.44,0
"21316","h=0.44",0.44,0
"21317","h=0.44",0.44,0
"21318","h=0.44",0.44,0
"21319","h=0.44",0.44,0
"21320","h=0.44",0.44,0
"21321","h=0.44",0.44,0
"21322","h=0.44",0.44,0
"21323","h=0.44",0.44,0
"21324","h=0.44",0.44,0
"21325","h=0.44",0.44,0
"21326","h=0.44",0.44,0
"21327","h=0.44",0.44,0
"21328","h=0.44",0.44,0
"21329","h=0.44",0.44,0
"21330","h=0.44",0.44,0
"21331","h=0.44",0.44,0
"21332","h=0.44",0.44,0
"21333","h=0.44",0.44,0
"21334","h=0.44",0.44,0
"21335","h=0.44",0.44,0
"21336","h=0.44",0.44,0
"21337","h=0.44",0.44,0
"21338","h=0.44",0.44,0
"21339","h=0.44",0.44,0
"21340","h=0.44",0.44,0
"21341","h=0.44",0.44,0
"21342","h=0.44",0.44,0
"21343","h=0.44",0.44,0
"21344","h=0.44",0.44,0
"21345","h=0.44",0.44,0
"21346","h=0.44",0.44,0
"21347","h=0.44",0.44,0
"21348","h=0.44",0.44,0
"21349","h=0.44",0.44,0
"21350","h=0.44",0.44,0
"21351","h=0.44",0.44,0
"21352","h=0.44",0.44,0
"21353","h=0.44",0.44,0
"21354","h=0.44",0.44,0
"21355","h=0.44",0.44,0
"21356","h=0.44",0.44,0
"21357","h=0.44",0.44,0
"21358","h=0.44",0.44,0
"21359","h=0.44",0.44,0
"21360","h=0.44",0.44,0
"21361","h=0.44",0.44,0
"21362","h=0.44",0.44,0
"21363","h=0.44",0.44,0
"21364","h=0.44",0.44,0
"21365","h=0.44",0.44,0
"21366","h=0.44",0.44,0
"21367","h=0.44",0.44,0
"21368","h=0.44",0.44,0
"21369","h=0.44",0.44,0
"21370","h=0.44",0.44,0
"21371","h=0.44",0.44,0
"21372","h=0.44",0.44,0
"21373","h=0.44",0.44,0
"21374","h=0.44",0.44,0
"21375","h=0.44",0.44,0
"21376","h=0.44",0.44,0
"21377","h=0.44",0.44,0
"21378","h=0.44",0.44,0
"21379","h=0.44",0.44,0
"21380","h=0.44",0.44,0
"21381","h=0.44",0.44,0
"21382","h=0.44",0.44,0
"21383","h=0.44",0.44,0
"21384","h=0.44",0.44,0
"21385","h=0.44",0.44,0
"21386","h=0.44",0.44,0
"21387","h=0.44",0.44,0
"21388","h=0.44",0.44,0
"21389","h=0.44",0.44,0
"21390","h=0.44",0.44,0
"21391","h=0.44",0.44,0
"21392","h=0.44",0.44,0
"21393","h=0.44",0.44,0
"21394","h=0.44",0.44,0
"21395","h=0.44",0.44,0
"21396","h=0.44",0.44,0
"21397","h=0.44",0.44,0
"21398","h=0.44",0.44,0
"21399","h=0.44",0.44,0
"21400","h=0.44",0.44,0
"21401","h=0.44",0.44,0
"21402","h=0.44",0.44,0
"21403","h=0.44",0.44,0
"21404","h=0.44",0.44,0
"21405","h=0.44",0.44,0
"21406","h=0.44",0.44,0
"21407","h=0.44",0.44,0
"21408","h=0.44",0.44,0
"21409","h=0.44",0.44,0
"21410","h=0.44",0.44,0
"21411","h=0.44",0.44,0
"21412","h=0.44",0.44,0
"21413","h=0.44",0.44,0
"21414","h=0.44",0.44,0
"21415","h=0.44",0.44,0
"21416","h=0.44",0.44,0
"21417","h=0.44",0.44,0
"21418","h=0.44",0.44,0
"21419","h=0.44",0.44,0
"21420","h=0.44",0.44,0
"21421","h=0.44",0.44,0
"21422","h=0.44",0.44,0
"21423","h=0.44",0.44,0
"21424","h=0.44",0.44,0
"21425","h=0.44",0.44,0
"21426","h=0.44",0.44,0
"21427","h=0.44",0.44,0
"21428","h=0.44",0.44,0
"21429","h=0.44",0.44,0
"21430","h=0.44",0.44,0
"21431","h=0.44",0.44,0
"21432","h=0.44",0.44,0
"21433","h=0.44",0.44,0
"21434","h=0.44",0.44,0
"21435","h=0.44",0.44,0
"21436","h=0.44",0.44,0
"21437","h=0.44",0.44,0
"21438","h=0.44",0.44,0
"21439","h=0.44",0.44,0
"21440","h=0.44",0.44,0
"21441","h=0.44",0.44,0
"21442","h=0.44",0.44,0
"21443","h=0.44",0.44,0
"21444","h=0.44",0.44,0
"21445","h=0.44",0.44,0
"21446","h=0.44",0.44,0
"21447","h=0.44",0.44,0
"21448","h=0.44",0.44,0
"21449","h=0.44",0.44,0
"21450","h=0.44",0.44,0
"21451","h=0.44",0.44,0
"21452","h=0.44",0.44,0
"21453","h=0.44",0.44,0
"21454","h=0.44",0.44,0
"21455","h=0.44",0.44,0
"21456","h=0.44",0.44,0
"21457","h=0.44",0.44,0
"21458","h=0.44",0.44,0
"21459","h=0.44",0.44,0
"21460","h=0.44",0.44,0
"21461","h=0.44",0.44,0
"21462","h=0.44",0.44,0
"21463","h=0.44",0.44,0
"21464","h=0.44",0.44,0
"21465","h=0.44",0.44,0
"21466","h=0.44",0.44,0
"21467","h=0.44",0.44,0
"21468","h=0.44",0.44,0
"21469","h=0.44",0.44,0
"21470","h=0.44",0.44,0
"21471","h=0.44",0.44,0
"21472","h=0.44",0.44,0
"21473","h=0.44",0.44,0
"21474","h=0.44",0.44,0
"21475","h=0.44",0.44,0
"21476","h=0.44",0.44,0
"21477","h=0.44",0.44,0
"21478","h=0.44",0.44,0
"21479","h=0.44",0.44,0
"21480","h=0.44",0.44,0
"21481","h=0.44",0.44,0
"21482","h=0.44",0.44,0
"21483","h=0.44",0.44,0
"21484","h=0.44",0.44,0
"21485","h=0.44",0.44,0
"21486","h=0.44",0.44,0
"21487","h=0.44",0.44,0
"21488","h=0.44",0.44,0
"21489","h=0.44",0.44,0
"21490","h=0.44",0.44,0
"21491","h=0.44",0.44,0
"21492","h=0.44",0.44,0
"21493","h=0.44",0.44,0
"21494","h=0.44",0.44,0
"21495","h=0.44",0.44,0
"21496","h=0.44",0.44,0
"21497","h=0.44",0.44,0
"21498","h=0.44",0.44,0
"21499","h=0.44",0.44,0
"21500","h=0.44",0.44,0
"21501","h=0.44",0.44,0
"21502","h=0.44",0.44,0
"21503","h=0.44",0.44,0
"21504","h=0.44",0.44,0
"21505","h=0.44",0.44,0
"21506","h=0.44",0.44,0
"21507","h=0.44",0.44,0
"21508","h=0.44",0.44,0
"21509","h=0.44",0.44,0
"21510","h=0.44",0.44,0
"21511","h=0.44",0.44,0
"21512","h=0.44",0.44,0
"21513","h=0.44",0.44,0
"21514","h=0.44",0.44,0
"21515","h=0.44",0.44,0
"21516","h=0.44",0.44,0
"21517","h=0.44",0.44,0
"21518","h=0.44",0.44,0
"21519","h=0.44",0.44,0
"21520","h=0.44",0.44,0
"21521","h=0.44",0.44,0
"21522","h=0.44",0.44,0
"21523","h=0.44",0.44,0
"21524","h=0.44",0.44,0
"21525","h=0.44",0.44,0
"21526","h=0.44",0.44,0
"21527","h=0.44",0.44,0
"21528","h=0.44",0.44,0
"21529","h=0.44",0.44,0
"21530","h=0.44",0.44,0
"21531","h=0.44",0.44,0
"21532","h=0.44",0.44,0
"21533","h=0.44",0.44,0
"21534","h=0.44",0.44,0
"21535","h=0.44",0.44,0
"21536","h=0.44",0.44,0
"21537","h=0.44",0.44,0
"21538","h=0.44",0.44,0
"21539","h=0.44",0.44,0
"21540","h=0.44",0.44,0
"21541","h=0.44",0.44,0
"21542","h=0.44",0.44,0
"21543","h=0.44",0.44,0
"21544","h=0.44",0.44,0
"21545","h=0.44",0.44,0
"21546","h=0.44",0.44,0
"21547","h=0.44",0.44,0
"21548","h=0.44",0.44,0
"21549","h=0.44",0.44,0
"21550","h=0.44",0.44,0
"21551","h=0.44",0.44,0
"21552","h=0.44",0.44,0
"21553","h=0.44",0.44,0
"21554","h=0.44",0.44,0
"21555","h=0.44",0.44,0
"21556","h=0.44",0.44,0
"21557","h=0.44",0.44,0
"21558","h=0.44",0.44,0
"21559","h=0.44",0.44,0
"21560","h=0.44",0.44,0
"21561","h=0.44",0.44,0
"21562","h=0.44",0.44,0
"21563","h=0.44",0.44,0
"21564","h=0.44",0.44,0
"21565","h=0.44",0.44,0
"21566","h=0.44",0.44,0
"21567","h=0.44",0.44,0
"21568","h=0.44",0.44,0
"21569","h=0.44",0.44,0
"21570","h=0.44",0.44,0
"21571","h=0.44",0.44,0
"21572","h=0.44",0.44,0
"21573","h=0.44",0.44,0
"21574","h=0.44",0.44,0
"21575","h=0.44",0.44,0
"21576","h=0.44",0.44,0
"21577","h=0.44",0.44,0
"21578","h=0.44",0.44,0
"21579","h=0.44",0.44,0
"21580","h=0.44",0.44,0
"21581","h=0.44",0.44,0
"21582","h=0.44",0.44,0
"21583","h=0.44",0.44,0
"21584","h=0.44",0.44,0
"21585","h=0.44",0.44,0
"21586","h=0.44",0.44,0
"21587","h=0.44",0.44,0
"21588","h=0.44",0.44,0
"21589","h=0.44",0.44,0
"21590","h=0.44",0.44,0
"21591","h=0.44",0.44,0
"21592","h=0.44",0.44,0
"21593","h=0.44",0.44,0
"21594","h=0.44",0.44,0
"21595","h=0.44",0.44,0
"21596","h=0.44",0.44,0
"21597","h=0.44",0.44,0
"21598","h=0.44",0.44,0
"21599","h=0.44",0.44,0
"21600","h=0.44",0.44,0
"21601","h=0.44",0.44,0
"21602","h=0.44",0.44,0
"21603","h=0.44",0.44,0
"21604","h=0.44",0.44,0
"21605","h=0.44",0.44,0
"21606","h=0.44",0.44,0
"21607","h=0.44",0.44,0
"21608","h=0.44",0.44,0
"21609","h=0.44",0.44,0
"21610","h=0.44",0.44,0
"21611","h=0.44",0.44,0
"21612","h=0.44",0.44,0
"21613","h=0.44",0.44,0
"21614","h=0.44",0.44,0
"21615","h=0.44",0.44,0
"21616","h=0.44",0.44,0
"21617","h=0.44",0.44,0
"21618","h=0.44",0.44,0
"21619","h=0.44",0.44,0
"21620","h=0.44",0.44,0
"21621","h=0.44",0.44,0
"21622","h=0.44",0.44,0
"21623","h=0.44",0.44,0
"21624","h=0.44",0.44,0
"21625","h=0.44",0.44,0
"21626","h=0.44",0.44,0
"21627","h=0.44",0.44,0
"21628","h=0.44",0.44,0
"21629","h=0.44",0.44,0
"21630","h=0.44",0.44,0
"21631","h=0.44",0.44,0
"21632","h=0.44",0.44,0
"21633","h=0.44",0.44,0
"21634","h=0.44",0.44,1
"21635","h=0.44",0.44,0
"21636","h=0.44",0.44,0
"21637","h=0.44",0.44,0
"21638","h=0.44",0.44,0
"21639","h=0.44",0.44,0
"21640","h=0.44",0.44,0
"21641","h=0.44",0.44,0
"21642","h=0.44",0.44,0
"21643","h=0.44",0.44,0
"21644","h=0.44",0.44,0
"21645","h=0.44",0.44,0
"21646","h=0.44",0.44,0
"21647","h=0.44",0.44,0
"21648","h=0.44",0.44,0
"21649","h=0.44",0.44,0
"21650","h=0.44",0.44,0
"21651","h=0.44",0.44,0
"21652","h=0.44",0.44,0
"21653","h=0.44",0.44,0
"21654","h=0.44",0.44,0
"21655","h=0.44",0.44,0
"21656","h=0.44",0.44,0
"21657","h=0.44",0.44,0
"21658","h=0.44",0.44,0
"21659","h=0.44",0.44,0
"21660","h=0.44",0.44,0
"21661","h=0.44",0.44,0
"21662","h=0.44",0.44,0
"21663","h=0.44",0.44,0
"21664","h=0.44",0.44,0
"21665","h=0.44",0.44,0
"21666","h=0.44",0.44,0
"21667","h=0.44",0.44,0
"21668","h=0.44",0.44,0
"21669","h=0.44",0.44,0
"21670","h=0.44",0.44,0
"21671","h=0.44",0.44,0
"21672","h=0.44",0.44,0
"21673","h=0.44",0.44,0
"21674","h=0.44",0.44,0
"21675","h=0.44",0.44,0
"21676","h=0.44",0.44,0
"21677","h=0.44",0.44,0
"21678","h=0.44",0.44,0
"21679","h=0.44",0.44,0
"21680","h=0.44",0.44,0
"21681","h=0.44",0.44,0
"21682","h=0.44",0.44,0
"21683","h=0.44",0.44,0
"21684","h=0.44",0.44,0
"21685","h=0.44",0.44,0
"21686","h=0.44",0.44,0
"21687","h=0.44",0.44,0
"21688","h=0.44",0.44,0
"21689","h=0.44",0.44,0
"21690","h=0.44",0.44,0
"21691","h=0.44",0.44,0
"21692","h=0.44",0.44,0
"21693","h=0.44",0.44,0
"21694","h=0.44",0.44,0
"21695","h=0.44",0.44,0
"21696","h=0.44",0.44,0
"21697","h=0.44",0.44,0
"21698","h=0.44",0.44,0
"21699","h=0.44",0.44,0
"21700","h=0.44",0.44,0
"21701","h=0.44",0.44,0
"21702","h=0.44",0.44,0
"21703","h=0.44",0.44,0
"21704","h=0.44",0.44,0
"21705","h=0.44",0.44,0
"21706","h=0.44",0.44,0
"21707","h=0.44",0.44,0
"21708","h=0.44",0.44,0
"21709","h=0.44",0.44,0
"21710","h=0.44",0.44,0
"21711","h=0.44",0.44,0
"21712","h=0.44",0.44,0
"21713","h=0.44",0.44,0
"21714","h=0.44",0.44,0
"21715","h=0.44",0.44,0
"21716","h=0.44",0.44,0
"21717","h=0.44",0.44,0
"21718","h=0.44",0.44,0
"21719","h=0.44",0.44,0
"21720","h=0.44",0.44,0
"21721","h=0.44",0.44,0
"21722","h=0.44",0.44,0
"21723","h=0.44",0.44,0
"21724","h=0.44",0.44,0
"21725","h=0.44",0.44,0
"21726","h=0.44",0.44,0
"21727","h=0.44",0.44,0
"21728","h=0.44",0.44,0
"21729","h=0.44",0.44,0
"21730","h=0.44",0.44,0
"21731","h=0.44",0.44,0
"21732","h=0.44",0.44,0
"21733","h=0.44",0.44,0
"21734","h=0.44",0.44,0
"21735","h=0.44",0.44,0
"21736","h=0.44",0.44,0
"21737","h=0.44",0.44,0
"21738","h=0.44",0.44,0
"21739","h=0.44",0.44,0
"21740","h=0.44",0.44,0
"21741","h=0.44",0.44,0
"21742","h=0.44",0.44,0
"21743","h=0.44",0.44,0
"21744","h=0.44",0.44,0
"21745","h=0.44",0.44,0
"21746","h=0.44",0.44,0
"21747","h=0.44",0.44,0
"21748","h=0.44",0.44,0
"21749","h=0.44",0.44,0
"21750","h=0.44",0.44,0
"21751","h=0.44",0.44,0
"21752","h=0.44",0.44,0
"21753","h=0.44",0.44,0
"21754","h=0.44",0.44,0
"21755","h=0.44",0.44,0
"21756","h=0.44",0.44,0
"21757","h=0.44",0.44,0
"21758","h=0.44",0.44,0
"21759","h=0.44",0.44,0
"21760","h=0.44",0.44,0
"21761","h=0.44",0.44,0
"21762","h=0.44",0.44,0
"21763","h=0.44",0.44,0
"21764","h=0.44",0.44,0
"21765","h=0.44",0.44,0
"21766","h=0.44",0.44,0
"21767","h=0.44",0.44,0
"21768","h=0.44",0.44,0
"21769","h=0.44",0.44,0
"21770","h=0.44",0.44,0
"21771","h=0.44",0.44,0
"21772","h=0.44",0.44,0
"21773","h=0.44",0.44,0
"21774","h=0.44",0.44,0
"21775","h=0.44",0.44,0
"21776","h=0.44",0.44,0
"21777","h=0.44",0.44,0
"21778","h=0.44",0.44,0
"21779","h=0.44",0.44,0
"21780","h=0.44",0.44,0
"21781","h=0.44",0.44,0
"21782","h=0.44",0.44,0
"21783","h=0.44",0.44,0
"21784","h=0.44",0.44,0
"21785","h=0.44",0.44,0
"21786","h=0.44",0.44,0
"21787","h=0.44",0.44,0
"21788","h=0.44",0.44,0
"21789","h=0.44",0.44,0
"21790","h=0.44",0.44,0
"21791","h=0.44",0.44,0
"21792","h=0.44",0.44,0
"21793","h=0.44",0.44,0
"21794","h=0.44",0.44,0
"21795","h=0.44",0.44,0
"21796","h=0.44",0.44,0
"21797","h=0.44",0.44,0
"21798","h=0.44",0.44,0
"21799","h=0.44",0.44,0
"21800","h=0.44",0.44,0
"21801","h=0.44",0.44,0
"21802","h=0.44",0.44,0
"21803","h=0.44",0.44,0
"21804","h=0.44",0.44,0
"21805","h=0.44",0.44,0
"21806","h=0.44",0.44,0
"21807","h=0.44",0.44,0
"21808","h=0.44",0.44,0
"21809","h=0.44",0.44,0
"21810","h=0.44",0.44,0
"21811","h=0.44",0.44,0
"21812","h=0.44",0.44,0
"21813","h=0.44",0.44,0
"21814","h=0.44",0.44,0
"21815","h=0.44",0.44,0
"21816","h=0.44",0.44,0
"21817","h=0.44",0.44,0
"21818","h=0.44",0.44,0
"21819","h=0.44",0.44,0
"21820","h=0.44",0.44,0
"21821","h=0.44",0.44,0
"21822","h=0.44",0.44,0
"21823","h=0.44",0.44,0
"21824","h=0.44",0.44,0
"21825","h=0.44",0.44,0
"21826","h=0.44",0.44,0
"21827","h=0.44",0.44,0
"21828","h=0.44",0.44,0
"21829","h=0.44",0.44,0
"21830","h=0.44",0.44,0
"21831","h=0.44",0.44,0
"21832","h=0.44",0.44,0
"21833","h=0.44",0.44,0
"21834","h=0.44",0.44,0
"21835","h=0.44",0.44,0
"21836","h=0.44",0.44,0
"21837","h=0.44",0.44,0
"21838","h=0.44",0.44,0
"21839","h=0.44",0.44,0
"21840","h=0.44",0.44,0
"21841","h=0.44",0.44,0
"21842","h=0.44",0.44,0
"21843","h=0.44",0.44,0
"21844","h=0.44",0.44,0
"21845","h=0.44",0.44,0
"21846","h=0.44",0.44,0
"21847","h=0.44",0.44,0
"21848","h=0.44",0.44,0
"21849","h=0.44",0.44,0
"21850","h=0.44",0.44,0
"21851","h=0.44",0.44,0
"21852","h=0.44",0.44,0
"21853","h=0.44",0.44,0
"21854","h=0.44",0.44,0
"21855","h=0.44",0.44,0
"21856","h=0.44",0.44,0
"21857","h=0.44",0.44,0
"21858","h=0.44",0.44,0
"21859","h=0.44",0.44,0
"21860","h=0.44",0.44,0
"21861","h=0.44",0.44,0
"21862","h=0.44",0.44,0
"21863","h=0.44",0.44,0
"21864","h=0.44",0.44,0
"21865","h=0.44",0.44,0
"21866","h=0.44",0.44,0
"21867","h=0.44",0.44,0
"21868","h=0.44",0.44,0
"21869","h=0.44",0.44,0
"21870","h=0.44",0.44,0
"21871","h=0.44",0.44,0
"21872","h=0.44",0.44,0
"21873","h=0.44",0.44,0
"21874","h=0.44",0.44,0
"21875","h=0.44",0.44,0
"21876","h=0.44",0.44,0
"21877","h=0.44",0.44,0
"21878","h=0.44",0.44,0
"21879","h=0.44",0.44,0
"21880","h=0.44",0.44,0
"21881","h=0.44",0.44,0
"21882","h=0.44",0.44,0
"21883","h=0.44",0.44,0
"21884","h=0.44",0.44,0
"21885","h=0.44",0.44,0
"21886","h=0.44",0.44,0
"21887","h=0.44",0.44,0
"21888","h=0.44",0.44,0
"21889","h=0.44",0.44,0
"21890","h=0.44",0.44,0
"21891","h=0.44",0.44,0
"21892","h=0.44",0.44,0
"21893","h=0.44",0.44,0
"21894","h=0.44",0.44,0
"21895","h=0.44",0.44,0
"21896","h=0.44",0.44,0
"21897","h=0.44",0.44,0
"21898","h=0.44",0.44,0
"21899","h=0.44",0.44,0
"21900","h=0.44",0.44,0
"21901","h=0.44",0.44,0
"21902","h=0.44",0.44,0
"21903","h=0.44",0.44,0
"21904","h=0.44",0.44,0
"21905","h=0.44",0.44,0
"21906","h=0.44",0.44,0
"21907","h=0.44",0.44,0
"21908","h=0.44",0.44,0
"21909","h=0.44",0.44,0
"21910","h=0.44",0.44,0
"21911","h=0.44",0.44,0
"21912","h=0.44",0.44,0
"21913","h=0.44",0.44,0
"21914","h=0.44",0.44,0
"21915","h=0.44",0.44,0
"21916","h=0.44",0.44,0
"21917","h=0.44",0.44,0
"21918","h=0.44",0.44,0
"21919","h=0.44",0.44,0
"21920","h=0.44",0.44,0
"21921","h=0.44",0.44,0
"21922","h=0.44",0.44,0
"21923","h=0.44",0.44,0
"21924","h=0.44",0.44,0
"21925","h=0.44",0.44,0
"21926","h=0.44",0.44,0
"21927","h=0.44",0.44,0
"21928","h=0.44",0.44,0
"21929","h=0.44",0.44,0
"21930","h=0.44",0.44,0
"21931","h=0.44",0.44,0
"21932","h=0.44",0.44,0
"21933","h=0.44",0.44,0
"21934","h=0.44",0.44,0
"21935","h=0.44",0.44,0
"21936","h=0.44",0.44,0
"21937","h=0.44",0.44,0
"21938","h=0.44",0.44,0
"21939","h=0.44",0.44,0
"21940","h=0.44",0.44,0
"21941","h=0.44",0.44,0
"21942","h=0.44",0.44,0
"21943","h=0.44",0.44,0
"21944","h=0.44",0.44,0
"21945","h=0.44",0.44,0
"21946","h=0.44",0.44,0
"21947","h=0.44",0.44,0
"21948","h=0.44",0.44,0
"21949","h=0.44",0.44,0
"21950","h=0.44",0.44,0
"21951","h=0.44",0.44,0
"21952","h=0.44",0.44,0
"21953","h=0.44",0.44,0
"21954","h=0.44",0.44,0
"21955","h=0.44",0.44,0
"21956","h=0.44",0.44,0
"21957","h=0.44",0.44,0
"21958","h=0.44",0.44,0
"21959","h=0.44",0.44,0
"21960","h=0.44",0.44,0
"21961","h=0.44",0.44,0
"21962","h=0.44",0.44,0
"21963","h=0.44",0.44,0
"21964","h=0.44",0.44,0
"21965","h=0.44",0.44,0
"21966","h=0.44",0.44,0
"21967","h=0.44",0.44,0
"21968","h=0.44",0.44,0
"21969","h=0.44",0.44,0
"21970","h=0.44",0.44,0
"21971","h=0.44",0.44,0
"21972","h=0.44",0.44,0
"21973","h=0.44",0.44,0
"21974","h=0.44",0.44,0
"21975","h=0.44",0.44,0
"21976","h=0.44",0.44,0
"21977","h=0.44",0.44,0
"21978","h=0.44",0.44,0
"21979","h=0.44",0.44,0
"21980","h=0.44",0.44,0
"21981","h=0.44",0.44,0
"21982","h=0.44",0.44,0
"21983","h=0.44",0.44,0
"21984","h=0.44",0.44,0
"21985","h=0.44",0.44,0
"21986","h=0.44",0.44,0
"21987","h=0.44",0.44,0
"21988","h=0.44",0.44,0
"21989","h=0.44",0.44,0
"21990","h=0.44",0.44,0
"21991","h=0.44",0.44,0
"21992","h=0.44",0.44,0
"21993","h=0.44",0.44,0
"21994","h=0.44",0.44,0
"21995","h=0.44",0.44,0
"21996","h=0.44",0.44,0
"21997","h=0.44",0.44,0
"21998","h=0.44",0.44,0
"21999","h=0.44",0.44,0
"22000","h=0.44",0.44,0
"22001","h=0.46",0.46,0
"22002","h=0.46",0.46,0
"22003","h=0.46",0.46,0
"22004","h=0.46",0.46,0
"22005","h=0.46",0.46,0
"22006","h=0.46",0.46,0
"22007","h=0.46",0.46,0
"22008","h=0.46",0.46,0
"22009","h=0.46",0.46,0
"22010","h=0.46",0.46,0
"22011","h=0.46",0.46,0
"22012","h=0.46",0.46,0
"22013","h=0.46",0.46,0
"22014","h=0.46",0.46,0
"22015","h=0.46",0.46,0
"22016","h=0.46",0.46,0
"22017","h=0.46",0.46,0
"22018","h=0.46",0.46,0
"22019","h=0.46",0.46,0
"22020","h=0.46",0.46,0
"22021","h=0.46",0.46,0
"22022","h=0.46",0.46,0
"22023","h=0.46",0.46,0
"22024","h=0.46",0.46,0
"22025","h=0.46",0.46,0
"22026","h=0.46",0.46,0
"22027","h=0.46",0.46,0
"22028","h=0.46",0.46,0
"22029","h=0.46",0.46,0
"22030","h=0.46",0.46,0
"22031","h=0.46",0.46,0
"22032","h=0.46",0.46,0
"22033","h=0.46",0.46,0
"22034","h=0.46",0.46,0
"22035","h=0.46",0.46,0
"22036","h=0.46",0.46,0
"22037","h=0.46",0.46,0
"22038","h=0.46",0.46,0
"22039","h=0.46",0.46,0
"22040","h=0.46",0.46,0
"22041","h=0.46",0.46,0
"22042","h=0.46",0.46,0
"22043","h=0.46",0.46,0
"22044","h=0.46",0.46,0
"22045","h=0.46",0.46,0
"22046","h=0.46",0.46,0
"22047","h=0.46",0.46,0
"22048","h=0.46",0.46,0
"22049","h=0.46",0.46,0
"22050","h=0.46",0.46,0
"22051","h=0.46",0.46,0
"22052","h=0.46",0.46,0
"22053","h=0.46",0.46,0
"22054","h=0.46",0.46,0
"22055","h=0.46",0.46,0
"22056","h=0.46",0.46,0
"22057","h=0.46",0.46,0
"22058","h=0.46",0.46,0
"22059","h=0.46",0.46,0
"22060","h=0.46",0.46,0
"22061","h=0.46",0.46,0
"22062","h=0.46",0.46,0
"22063","h=0.46",0.46,0
"22064","h=0.46",0.46,0
"22065","h=0.46",0.46,0
"22066","h=0.46",0.46,0
"22067","h=0.46",0.46,0
"22068","h=0.46",0.46,0
"22069","h=0.46",0.46,0
"22070","h=0.46",0.46,0
"22071","h=0.46",0.46,0
"22072","h=0.46",0.46,0
"22073","h=0.46",0.46,0
"22074","h=0.46",0.46,0
"22075","h=0.46",0.46,0
"22076","h=0.46",0.46,0
"22077","h=0.46",0.46,0
"22078","h=0.46",0.46,0
"22079","h=0.46",0.46,0
"22080","h=0.46",0.46,0
"22081","h=0.46",0.46,0
"22082","h=0.46",0.46,0
"22083","h=0.46",0.46,0
"22084","h=0.46",0.46,0
"22085","h=0.46",0.46,0
"22086","h=0.46",0.46,0
"22087","h=0.46",0.46,0
"22088","h=0.46",0.46,0
"22089","h=0.46",0.46,0
"22090","h=0.46",0.46,0
"22091","h=0.46",0.46,0
"22092","h=0.46",0.46,0
"22093","h=0.46",0.46,0
"22094","h=0.46",0.46,0
"22095","h=0.46",0.46,0
"22096","h=0.46",0.46,0
"22097","h=0.46",0.46,0
"22098","h=0.46",0.46,0
"22099","h=0.46",0.46,0
"22100","h=0.46",0.46,0
"22101","h=0.46",0.46,0
"22102","h=0.46",0.46,0
"22103","h=0.46",0.46,0
"22104","h=0.46",0.46,0
"22105","h=0.46",0.46,0
"22106","h=0.46",0.46,0
"22107","h=0.46",0.46,0
"22108","h=0.46",0.46,0
"22109","h=0.46",0.46,0
"22110","h=0.46",0.46,0
"22111","h=0.46",0.46,0
"22112","h=0.46",0.46,0
"22113","h=0.46",0.46,0
"22114","h=0.46",0.46,0
"22115","h=0.46",0.46,0
"22116","h=0.46",0.46,0
"22117","h=0.46",0.46,0
"22118","h=0.46",0.46,0
"22119","h=0.46",0.46,0
"22120","h=0.46",0.46,0
"22121","h=0.46",0.46,0
"22122","h=0.46",0.46,0
"22123","h=0.46",0.46,0
"22124","h=0.46",0.46,0
"22125","h=0.46",0.46,0
"22126","h=0.46",0.46,0
"22127","h=0.46",0.46,0
"22128","h=0.46",0.46,0
"22129","h=0.46",0.46,0
"22130","h=0.46",0.46,0
"22131","h=0.46",0.46,0
"22132","h=0.46",0.46,0
"22133","h=0.46",0.46,0
"22134","h=0.46",0.46,0
"22135","h=0.46",0.46,0
"22136","h=0.46",0.46,0
"22137","h=0.46",0.46,0
"22138","h=0.46",0.46,0
"22139","h=0.46",0.46,0
"22140","h=0.46",0.46,0
"22141","h=0.46",0.46,0
"22142","h=0.46",0.46,0
"22143","h=0.46",0.46,0
"22144","h=0.46",0.46,0
"22145","h=0.46",0.46,0
"22146","h=0.46",0.46,0
"22147","h=0.46",0.46,0
"22148","h=0.46",0.46,0
"22149","h=0.46",0.46,0
"22150","h=0.46",0.46,0
"22151","h=0.46",0.46,0
"22152","h=0.46",0.46,0
"22153","h=0.46",0.46,0
"22154","h=0.46",0.46,0
"22155","h=0.46",0.46,0
"22156","h=0.46",0.46,0
"22157","h=0.46",0.46,0
"22158","h=0.46",0.46,0
"22159","h=0.46",0.46,0
"22160","h=0.46",0.46,0
"22161","h=0.46",0.46,0
"22162","h=0.46",0.46,0
"22163","h=0.46",0.46,0
"22164","h=0.46",0.46,0
"22165","h=0.46",0.46,0
"22166","h=0.46",0.46,0
"22167","h=0.46",0.46,0
"22168","h=0.46",0.46,0
"22169","h=0.46",0.46,0
"22170","h=0.46",0.46,0
"22171","h=0.46",0.46,0
"22172","h=0.46",0.46,0
"22173","h=0.46",0.46,0
"22174","h=0.46",0.46,0
"22175","h=0.46",0.46,0
"22176","h=0.46",0.46,0
"22177","h=0.46",0.46,0
"22178","h=0.46",0.46,0
"22179","h=0.46",0.46,0
"22180","h=0.46",0.46,0
"22181","h=0.46",0.46,0
"22182","h=0.46",0.46,0
"22183","h=0.46",0.46,0
"22184","h=0.46",0.46,0
