params,h,decision
h=0.38,0.38,0
h=0.38,0.38,1
h=0.38,0.38,0
h=0.38,0.38,0
h=0.38,0.38,0
h=0.38,0.38,0
h=0.38,0.38,0
h=0.38,0.38,0
h=0.38,0.38,0
h=0.38,0.38,0
h=0.38,0.38,0
h=0.38,0.38,0
h=0.38,0.38,0
h=0.38,0.38,1
h=0.38,0.38,0
h=0.38,0.38,0
h=0.38,0.38,0
h=0.38,0.38,0
h=0.38,0.38,0
h=0.38,0.38,0
h=0.38,0.38,0
h=0.38,0.38,0
h=0.38,0.38,0
h=0.38,0.38,0
h=0.38,0.38,0
h=0.38,0.38,0
h=0.38,0.38,0
h=0.38,0.38,0
h=0.38,0.38,0
h=0.38,0.38,0
h=0.38,0.38,0
h=0.38,0.38,0
h=0.38,0.38,0
h=0.38,0.38,0
h=0.38,0.38,0
h=0.38,0.38,0
h=0.38,0.38,0
h=0.38,0.38,0
h=0.38,0.38,0
h=0.38,0.38,0
h=0.38,0.38,0
h=0.38,0.38,0
h=0.38,0.38,0
h=0.38,0.38,0
h=0.38,0.38,1
h=0.38,0.38,0
h=0.38,0.38,0
h=0.38,0.38,0
h=0.38,0.38,0
h=0.38,0.38,0
h=0.38,0.38,0
h=0.38,0.38,0
h=0.38,0.38,0
h=0.38,0.38,0
h=0.38,0.38,0
h=0.38,0.38,0
h=0.38,0.38,0
h=0.38,0.38,0
h=0.38,0.38,0
h=0.38,0.38,0
h=0.38,0.38,0
h=0.38,0.38,1
h=0.38,0.38,0
h=0.38,0.38,0
h=0.38,0.38,0
h=0.38,0.38,0
h=0.38,0.38,0
h=0.38,0.38,0
h=0.38,0.38,0
h=0.38,0.38,0
h=0.38,0.38,0
h=0.38,0.38,0
h=0.38,0.38,0
h=0.38,0.38,0
h=0.38,0.38,0
h=0.38,0.38,0
h=0.38,0.38,0
h=0.38,0.38,1
h=0.38,0.38,0
h=0.38,0.38,0
h=0.38,0.38,0
h=0.38,0.38,0
h=0.38,0.38,0
h=0.38,0.38,0
h=0.38,0.38,0
h=0.38,0.38,0
h=0.38,0.38,0
h=0.4,0.4,0
h=0.4,0.4,0
h=0.4,0.4,0
h=0.4,0.4,0
h=0.4,0.4,0
h=0.4,0.4,0
h=0.4,0.4,0
h=0.4,0.4,0
h=0.4,0.4,1
h=0.4,0.4,0
h=0.4,0.4,0
h=0.4,0.4,0
h=0.4,0.4,0
h=0.4,0.4,0
h=0.4,0.4,0
h=0.4,0.4,0
h=0.4,0.4,0
h=0.4,0.4,0
h=0.4,0.4,0
h=0.4,0.4,0
h=0.4,0.4,0
h=0.4,0.4,0
h=0.4,0.4,0
h=0.4,0.4,0
h=0.4,0.4,0
h=0.4,0.4,0
h=0.4,0.4,0
h=0.4,0.4,0
h=0.4,0.4,0
h=0.4,0.4,0
h=0.4,0.4,0
h=0.4,0.4,0
h=0.4,0.4,0
h=0.4,0.4,0
h=0.4,0.4,0
h=0.4,0.4,0
h=0.4,0.4,0
h=0.4,0.4,0
h=0.4,0.4,0
h=0.4,0.4,0
h=0.4,0.4,0
h=0.4,0.4,0
h=0.4,0.4,0
h=0.4,0.4,0
h=0.4,0.4,0
h=0.4,0.4,0
h=0.4,0.4,0
h=0.4,0.4,0
h=0.4,0.4,0
h=0.4,0.4,0
h=0.4,0.4,0
h=0.4,0.4,0
h=0.4,0.4,0
h=0.4,0.4,0
h=0.4,0.4,0
h=0.4,0.4,0
h=0.4,0.4,0
h=0.4,0.4,0
h=0.4,0.4,0
h=0.4,0.4,0
h=0.4,0.4,0
h=0.4,0.4,0
h=0.4,0.4,0
h=0.4,0.4,0
h=0.4,0.4,0
h=0.4,0.4,0
h=0.4,0.4,0
h=0.4,0.4,0
h=0.4,0.4,0
h=0.4,0.4,0
h=0.4,0.4,0
h=0.4,0.4,0
h=0.4,0.4,0
h=0.4,0.4,0
h=0.4,0.4,0
h=0.4,0.4,0
h=0.4,0.4,1
h=0.4,0.4,0
h=0.4,0.4,0
h=0.4,0.4,0
h=0.4,0.4,0
h=0.4,0.4,0
h=0.4,0.4,0
h=0.4,0.4,0
h=0.4,0.4,0
h=0.4,0.4,0
h=0.4,0.4,0
h=0.4,0.4,1
h=0.4,0.4,0
h=0.4,0.4,0
h=0.4,0.4,0
h=0.4,0.4,0
h=0.4,0.4,0
h=0.4,0.4,0
h=0.4,0.4,0
h=0.4,0.4,0
h=0.4,0.4,0
h=0.4,0.4,0
h=0.4,0.4,0
h=0.4,0.4,0
h=0.4,0.4,0
h=0.4,0.4,0
h=0.4,0.4,0
h=0.4,0.4,0
h=0.4,0.4,0
h=0.4,0.4,0
h=0.4,0.4,0
h=0.4,0.4,0
h=0.4,0.4,0
h=0.4,0.4,0
h=0.4,0.4,0
h=0.4,0.4,1
h=0.4,0.4,0
h=0.4,0.4,0
h=0.4,0.4,1
h=0.4,0.4,0
h=0.4,0.4,0
h=0.4,0.4,0
h=0.4,0.4,0
h=0.4,0.4,1
h=0.4,0.4,0
h=0.4,0.4,0
h=0.4,0.4,0
h=0.4,0.4,0
h=0.4,0.4,0
h=0.4,0.4,0
h=0.4,0.4,0
h=0.4,0.4,0
h=0.4,0.4,0
h=0.4,0.4,0
h=0.4,0.4,0
h=0.4,0.4,0
h=0.4,0.4,0
h=0.4,0.4,0
h=0.4,0.4,0
h=0.4,0.4,0
h=0.4,0.4,0
h=0.4,0.4,0
h=0.4,0.4,0
h=0.4,0.4,0
h=0.4,0.4,0
h=0.4,0.4,0
h=0.4,0.4,0
h=0.4,0.4,0
h=0.4,0.4,0
h=0.4,0.4,0
h=0.4,0.4,0
h=0.4,0.4,0
h=0.4,0.4,0
h=0.4,0.4,0
h=0.4,0.4,0
h=0.4,0.4,0
h=0.4,0.4,0
h=0.4,0.4,0
h=0.4,0.4,0
h=0.4,0.4,0
h=0.4,0.4,0
h=0.4,0.4,0
h=0.4,0.4,0
h=0.4,0.4,0
h=0.4,0.4,0
h=0.4,0.4,0
h=0.4,0.4,0
h=0.4,0.4,0
h=0.4,0.4,1
h=0.4,0.4,0
h=0.4,0.4,0
h=0.4,0.4,0
h=0.4,0.4,0
h=0.4,0.4,0
h=0.4,0.4,0
h=0.4,0.4,0
h=0.4,0.4,0
h=0.4,0.4,0
h=0.4,0.4,0
h=0.4,0.4,0
h=0.4,0.4,0
h=0.4,0.4,0
h=0.4,0.4,0
h=0.4,0.4,0
h=0.4,0.4,0
h=0.4,0.4,0
h=0.4,0.4,0
h=0.4,0.4,0
h=0.4,0.4,0
h=0.4,0.4,0
h=0.4,0.4,0
h=0.4,0.4,0
h=0.4,0.4,0
h=0.4,0.4,0
h=0.4,0.4,0
h=0.4,0.4,0
h=0.4,0.4,0
h=0.4,0.4,0
h=0.4,0.4,0
h=0.4,0.4,0
h=0.4,0.4,0
h=0.4,0.4,0
h=0.4,0.4,0
h=0.4,0.4,0
h=0.4,0.4,0
h=0.4,0.4,0
h=0.4,0.4,0
h=0.4,0.4,0
h=0.4,0.4,0
h=0.4,0.4,0
h=0.4,0.4,0
h=0.4,0.4,0
h=0.4,0.4,0
h=0.4,0.4,0
h=0.4,0.4,0
h=0.4,0.4,0
h=0.4,0.4,0
h=0.4,0.4,1
h=0.4,0.4,0
h=0.4,0.4,0
h=0.4,0.4,1
h=0.4,0.4,0
h=0.4,0.4,1
h=0.4,0.4,0
h=0.4,0.4,0
h=0.4,0.4,0
h=0.4,0.4,0
h=0.4,0.4,0
h=0.4,0.4,0
h=0.4,0.4,1
h=0.4,0.4,0
h=0.4,0.4,0
h=0.4,0.4,0
h=0.4,0.4,0
h=0.4,0.4,0
h=0.4,0.4,0
h=0.4,0.4,0
h=0.4,0.4,0
h=0.4,0.4,0
h=0.4,0.4,1
h=0.4,0.4,0
h=0.4,0.4,1
h=0.4,0.4,0
h=0.4,0.4,0
h=0.4,0.4,0
h=0.4,0.4,0
h=0.4,0.4,0
h=0.4,0.4,0
h=0.4,0.4,0
h=0.4,0.4,0
h=0.4,0.4,0
h=0.4,0.4,0
h=0.4,0.4,0
h=0.4,0.4,0
h=0.4,0.4,0
h=0.4,0.4,0
h=0.4,0.4,0
h=0.4,0.4,0
h=0.4,0.4,0
h=0.4,0.4,0
h=0.4,0.4,0
h=0.4,0.4,0
h=0.4,0.4,0
h=0.4,0.4,0
h=0.4,0.4,0
h=0.4,0.4,0
h=0.4,0.4,0
h=0.4,0.4,0
h=0.4,0.4,0
h=0.4,0.4,0
h=0.4,0.4,0
h=0.4,0.4,0
h=0.4,0.4,0
h=0.4,0.4,0
h=0.4,0.4,0
h=0.4,0.4,0
h=0.4,0.4,0
h=0.4,0.4,0
h=0.4,0.4,0
h=0.4,0.4,0
h=0.4,0.4,0
h=0.4,0.4,0
h=0.4,0.4,0
h=0.4,0.4,0
h=0.4,0.4,0
h=0.4,0.4,1
h=0.4,0.4,0
h=0.4,0.4,0
h=0.4,0.4,0
h=0.4,0.4,0
h=0.4,0.4,0
h=0.4,0.4,0
h=0.4,0.4,0
h=0.4,0.4,0
h=0.4,0.4,0
h=0.4,0.4,0
h=0.4,0.4,0
h=0.4,0.4,0
h=0.4,0.4,0
h=0.4,0.4,0
h=0.4,0.4,0
h=0.4,0.4,0
h=0.4,0.4,0
h=0.4,0.4,0
h=0.4,0.4,0
h=0.4,0.4,0
h=0.4,0.4,0
h=0.4,0.4,0
h=0.4,0.4,0
h=0.4,0.4,1
h=0.4,0.4,0
h=0.4,0.4,1
h=0.4,0.4,0
h=0.4,0.4,0
h=0.4,0.4,0
h=0.4,0.4,0
h=0.4,0.4,0
h=0.4,0.4,0
h=0.4,0.4,0
h=0.4,0.4,0
h=0.4,0.4,1
h=0.4,0.4,0
h=0.4,0.4,1
h=0.4,0.4,0
h=0.4,0.4,0
h=0.4,0.4,0
h=0.4,0.4,0
h=0.4,0.4,0
h=0.4,0.4,0
h=0.4,0.4,0
h=0.4,0.4,0
h=0.4,0.4,0
h=0.4,0.4,0
h=0.4,0.4,0
h=0.4,0.4,0
h=0.4,0.4,0
h=0.4,0.4,0
h=0.4,0.4,0
h=0.4,0.4,0
h=0.4,0.4,0
h=0.4,0.4,0
h=0.4,0.4,0
h=0.4,0.4,0
h=0.4,0.4,0
h=0.4,0.4,0
h=0.4,0.4,0
h=0.4,0.4,0
h=0.4,0.4,0
h=0.4,0.4,0
h=0.4,0.4,0
h=0.4,0.4,0
h=0.4,0.4,1
h=0.4,0.4,0
h=0.4,0.4,0
h=0.4,0.4,0
h=0.4,0.4,0
h=0.4,0.4,0
h=0.4,0.4,0
h=0.4,0.4,0
h=0.4,0.4,0
h=0.4,0.4,0
h=0.4,0.4,0
h=0.4,0.4,0
h=0.4,0.4,0
h=0.4,0.4,0
h=0.4,0.4,0
h=0.4,0.4,0
h=0.4,0.4,0
h=0.4,0.4,0
h=0.4,0.4,0
h=0.4,0.4,0
h=0.4,0.4,0
h=0.4,0.4,0
h=0.4,0.4,0
h=0.4,0.4,0
h=0.4,0.4,0
h=0.4,0.4,0
h=0.4,0.4,0
h=0.4,0.4,0
h=0.4,0.4,0
h=0.4,0.4,0
h=0.4,0.4,0
h=0.4,0.4,0
h=0.4,0.4,0
h=0.4,0.4,0
h=0.4,0.4,0
h=0.4,0.4,0
h=0.4,0.4,0
h=0.4,0.4,0
h=0.4,0.4,0
h=0.4,0.4,0
h=0.4,0.4,0
h=0.4,0.4,0
h=0.4,0.4,0
h=0.4,0.4,0
h=0.4,0.4,0
h=0.4,0.4,0
h=0.4,0.4,0
h=0.4,0.4,0
h=0.4,0.4,0
h=0.4,0.4,0
h=0.4,0.4,0
h=0.4,0.4,0
h=0.4,0.4,0
h=0.4,0.4,0
h=0.4,0.4,0
h=0.4,0.4,0
h=0.4,0.4,0
h=0.4,0.4,0
h=0.4,0.4,0
h=0.4,0.4,0
h=0.4,0.4,0
h=0.4,0.4,1
h=0.4,0.4,0
h=0.4,0.4,0
h=0.4,0.4,0
h=0.4,0.4,0
h=0.4,0.4,0
h=0.4,0.4,0
h=0.4,0.4,0
h=0.4,0.4,0
h=0.4,0.4,0
h=0.4,0.4,0
h=0.4,0.4,0
h=0.4,0.4,0
h=0.4,0.4,0
h=0.4,0.4,0
h=0.4,0.4,1
h=0.4,0.4,0
h=0.4,0.4,0
h=0.4,0.4,0
h=0.4,0.4,1
h=0.4,0.4,0
h=0.4,0.4,0
h=0.4,0.4,0
h=0.4,0.4,0
h=0.4,0.4,0
h=0.4,0.4,0
h=0.4,0.4,0
h=0.4,0.4,0
h=0.4,0.4,0
h=0.4,0.4,0
h=0.4,0.4,0
h=0.4,0.4,0
h=0.4,0.4,1
h=0.4,0.4,0
h=0.4,0.4,0
h=0.4,0.4,0
h=0.4,0.4,0
h=0.4,0.4,0
h=0.4,0.4,0
h=0.4,0.4,0
h=0.4,0.4,0
h=0.4,0.4,1
h=0.4,0.4,0
h=0.4,0.4,0
h=0.4,0.4,0
h=0.4,0.4,1
h=0.4,0.4,0
h=0.4,0.4,0
h=0.4,0.4,0
h=0.4,0.4,0
h=0.4,0.4,0
h=0.4,0.4,0
h=0.4,0.4,0
h=0.4,0.4,0
h=0.4,0.4,0
h=0.4,0.4,0
h=0.4,0.4,0
h=0.4,0.4,0
h=0.4,0.4,0
h=0.4,0.4,0
h=0.4,0.4,0
h=0.4,0.4,0
h=0.4,0.4,0
h=0.4,0.4,0
h=0.4,0.4,0
h=0.4,0.4,0
h=0.4,0.4,0
h=0.4,0.4,0
h=0.4,0.4,0
h=0.4,0.4,0
h=0.4,0.4,0
h=0.4,0.4,0
h=0.4,0.4,0
h=0.4,0.4,1
h=0.4,0.4,0
h=0.4,0.4,0
h=0.4,0.4,0
h=0.4,0.4,0
h=0.4,0.4,0
h=0.4,0.4,0
h=0.4,0.4,0
h=0.4,0.4,0
h=0.4,0.4,0
h=0.4,0.4,0
h=0.4,0.4,0
h=0.4,0.4,0
h=0.4,0.4,0
h=0.4,0.4,0
h=0.4,0.4,0
h=0.4,0.4,0
h=0.4,0.4,0
h=0.4,0.4,0
h=0.4,0.4,1
h=0.4,0.4,0
h=0.4,0.4,0
h=0.4,0.4,0
h=0.4,0.4,1
h=0.4,0.4,0
h=0.4,0.4,0
h=0.4,0.4,0
h=0.4,0.4,0
h=0.4,0.4,0
h=0.4,0.4,0
h=0.4,0.4,0
h=0.4,0.4,0
h=0.4,0.4,0
h=0.4,0.4,0
h=0.4,0.4,0
h=0.4,0.4,0
h=0.4,0.4,0
h=0.4,0.4,0
h=0.4,0.4,1
h=0.4,0.4,0
h=0.4,0.4,0
h=0.4,0.4,0
h=0.4,0.4,0
h=0.4,0.4,0
h=0.4,0.4,0
h=0.4,0.4,0
h=0.4,0.4,0
h=0.4,0.4,0
h=0.4,0.4,1
h=0.4,0.4,0
h=0.4,0.4,0
h=0.4,0.4,1
h=0.4,0.4,0
h=0.4,0.4,0
h=0.4,0.4,0
h=0.4,0.4,0
h=0.4,0.4,0
h=0.4,0.4,1
h=0.4,0.4,0
h=0.4,0.4,0
h=0.4,0.4,0
h=0.4,0.4,0
h=0.4,0.4,0
h=0.4,0.4,0
h=0.4,0.4,0
h=0.4,0.4,0
h=0.4,0.4,0
h=0.4,0.4,1
h=0.4,0.4,0
h=0.4,0.4,0
h=0.4,0.4,0
h=0.4,0.4,0
h=0.4,0.4,0
h=0.4,0.4,0
h=0.4,0.4,0
h=0.4,0.4,0
h=0.4,0.4,0
h=0.4,0.4,0
h=0.4,0.4,0
h=0.4,0.4,0
h=0.4,0.4,0
h=0.4,0.4,0
h=0.4,0.4,0
h=0.4,0.4,0
h=0.4,0.4,0
h=0.4,0.4,0
h=0.4,0.4,0
h=0.4,0.4,1
h=0.4,0.4,0
h=0.4,0.4,0
h=0.4,0.4,0
h=0.4,0.4,0
h=0.4,0.4,0
h=0.4,0.4,0
h=0.4,0.4,0
h=0.4,0.4,0
h=0.4,0.4,0
h=0.4,0.4,0
h=0.4,0.4,0
h=0.4,0.4,0
h=0.4,0.4,0
h=0.4,0.4,0
h=0.4,0.4,0
h=0.4,0.4,0
h=0.4,0.4,0
h=0.4,0.4,0
h=0.4,0.4,0
h=0.4,0.4,0
h=0.4,0.4,0
h=0.4,0.4,1
h=0.4,0.4,0
h=0.4,0.4,0
h=0.4,0.4,0
h=0.4,0.4,0
h=0.4,0.4,0
h=0.4,0.4,0
h=0.4,0.4,0
h=0.4,0.4,0
h=0.4,0.4,0
h=0.4,0.4,0
h=0.4,0.4,1
h=0.4,0.4,0
h=0.4,0.4,0
h=0.4,0.4,0
h=0.4,0.4,0
h=0.4,0.4,0
h=0.4,0.4,0
h=0.4,0.4,1
h=0.4,0.4,0
h=0.4,0.4,0
h=0.4,0.4,0
h=0.4,0.4,0
h=0.4,0.4,0
h=0.4,0.4,0
h=0.4,0.4,0
h=0.4,0.4,0
h=0.4,0.4,0
h=0.4,0.4,0
h=0.4,0.4,0
h=0.4,0.4,0
h=0.4,0.4,0
h=0.4,0.4,0
h=0.4,0.4,0
h=0.4,0.4,0
h=0.4,0.4,0
h=0.4,0.4,0
h=0.4,0.4,0
h=0.4,0.4,0
h=0.4,0.4,0
h=0.4,0.4,0
h=0.4,0.4,0
h=0.4,0.4,0
h=0.4,0.4,0
h=0.4,0.4,0
h=0.4,0.4,0
h=0.4,0.4,0
h=0.4,0.4,0
h=0.4,0.4,0
h=0.4,0.4,0
h=0.4,0.4,0
h=0.4,0.4,0
h=0.4,0.4,0
h=0.4,0.4,0
h=0.4,0.4,0
h=0.4,0.4,0
h=0.4,0.4,0
h=0.4,0.4,0
h=0.4,0.4,0
h=0.4,0.4,0
h=0.4,0.4,0
h=0.4,0.4,0
h=0.4,0.4,0
h=0.4,0.4,0
h=0.4,0.4,0
h=0.4,0.4,1
h=0.4,0.4,0
h=0.4,0.4,0
h=0.4,0.4,0
h=0.4,0.4,0
h=0.4,0.4,0
h=0.4,0.4,0
h=0.4,0.4,0
h=0.4,0.4,0
h=0.4,0.4,0
h=0.4,0.4,0
h=0.4,0.4,0
h=0.4,0.4,0
h=0.4,0.4,0
h=0.4,0.4,0
h=0.4,0.4,0
h=0.4,0.4,0
h=0.4,0.4,0
h=0.4,0.4,0
h=0.4,0.4,0
h=0.4,0.4,0
h=0.4,0.4,0
h=0.4,0.4,0
h=0.4,0.4,0
h=0.4,0.4,0
h=0.4,0.4,0
h=0.4,0.4,0
h=0.4,0.4,0
h=0.4,0.4,0
h=0.4,0.4,0
h=0.4,0.4,0
h=0.4,0.4,0
h=0.4,0.4,0
h=0.4,0.4,0
h=0.4,0.4,0
h=0.4,0.4,0
h=0.4,0.4,0
h=0.4,0.4,1
h=0.4,0.4,0
h=0.4,0.4,0
h=0.4,0.4,0
h=0.4,0.4,0
h=0.4,0.4,0
h=0.4,0.4,0
h=0.4,0.4,0
h=0.4,0.4,0
h=0.4,0.4,0
h=0.4,0.4,0
h=0.4,0.4,0
h=0.4,0.4,0
h=0.4,0.4,0
h=0.4,0.4,0
h=0.4,0.4,0
h=0.4,0.4,0
h=0.4,0.4,0
h=0.4,0.4,0
h=0.4,0.4,0
h=0.4,0.4,0
h=0.4,0.4,0
h=0.4,0.4,0
h=0.4,0.4,1
h=0.4,0.4,0
h=0.4,0.4,0
h=0.4,0.4,0
h=0.4,0.4,0
h=0.4,0.4,0
h=0.4,0.4,0
h=0.4,0.4,0
h=0.4,0.4,0
h=0.4,0.4,0
h=0.4,0.4,0
h=0.4,0.4,0
h=0.4,0.4,0
h=0.4,0.4,0
h=0.4,0.4,0
h=0.4,0.4,0
h=0.4,0.4,0
h=0.4,0.4,0
h=0.4,0.4,0
h=0.4,0.4,0
h=0.4,0.4,0
h=0.4,0.4,0
h=0.4,0.4,0
h=0.4,0.4,0
h=0.4,0.4,0
h=0.4,0.4,0
h=0.4,0.4,0
h=0.4,0.4,0
h=0.4,0.4,0
h=0.4,0.4,0
h=0.4,0.4,0
h=0.4,0.4,0
h=0.4,0.4,0
h=0.4,0.4,0
h=0.4,0.4,0
h=0.4,0.4,0
h=0.4,0.4,0
h=0.4,0.4,0
h=0.4,0.4,0
h=0.4,0.4,0
h=0.4,0.4,0
h=0.4,0.4,0
h=0.4,0.4,0
h=0.4,0.4,0
h=0.4,0.4,0
h=0.4,0.4,0
h=0.4,0.4,0
h=0.4,0.4,0
h=0.4,0.4,1
h=0.4,0.4,0
h=0.4,0.4,0
h=0.4,0.4,0
h=0.4,0.4,0
h=0.4,0.4,0
h=0.4,0.4,0
h=0.4,0.4,0
h=0.4,0.4,0
h=0.4,0.4,0
h=0.4,0.4,0
h=0.4,0.4,0
h=0.4,0.4,0
h=0.4,0.4,0
h=0.4,0.4,0
h=0.4,0.4,0
h=0.4,0.4,0
h=0.4,0.4,0
h=0.4,0.4,0
h=0.4,0.4,0
h=0.4,0.4,0
h=0.4,0.4,0
h=0.4,0.4,0
h=0.4,0.4,0
h=0.4,0.4,0
h=0.4,0.4,0
h=0.4,0.4,0
h=0.4,0.4,0
h=0.4,0.4,0
h=0.4,0.4,0
h=0.4,0.4,0
h=0.4,0.4,0
h=0.4,0.4,0
h=0.4,0.4,0
h=0.4,0.4,0
h=0.4,0.4,0
h=0.4,0.4,0
h=0.4,0.4,0
h=0.4,0.4,0
h=0.4,0.4,0
h=0.4,0.4,0
h=0.4,0.4,0
h=0.4,0.4,0
h=0.4,0.4,0
h=0.4,0.4,0
h=0.4,0.4,0
h=0.4,0.4,0
h=0.4,0.4,0
h=0.4,0.4,0
h=0.4,0.4,0
h=0.4,0.4,0
h=0.4,0.4,0
h=0.4,0.4,0
h=0.4,0.4,0
h=0.4,0.4,0
h=0.4,0.4,0
h=0.4,0.4,0
h=0.4,0.4,0
h=0.4,0.4,1
h=0.4,0.4,0
h=0.4,0.4,0
h=0.4,0.4,0
h=0.4,0.4,0
h=0.4,0.4,0
h=0.4,0.4,0
h=0.4,0.4,0
h=0.4,0.4,0
h=0.4,0.4,0
h=0.4,0.4,0
h=0.4,0.4,0
h=0.4,0.4,0
h=0.4,0.4,0
h=0.4,0.4,0
h=0.4,0.4,0
h=0.4,0.4,0
h=0.4,0.4,1
h=0.4,0.4,0
h=0.4,0.4,0
h=0.4,0.4,0
h=0.4,0.4,0
h=0.4,0.4,0
h=0.4,0.4,0
h=0.4,0.4,0
h=0.4,0.4,0
h=0.4,0.4,0
h=0.4,0.4,0
h=0.4,0.4,0
h=0.4,0.4,0
h=0.4,0.4,0
h=0.4,0.4,0
h=0.4,0.4,1
h=0.4,0.4,0
h=0.4,0.4,0
h=0.4,0.4,0
h=0.4,0.4,0
h=0.4,0.4,0
h=0.4,0.4,0
h=0.4,0.4,0
h=0.4,0.4,0
h=0.4,0.4,0
h=0.4,0.4,0
h=0.4,0.4,0
h=0.4,0.4,0
h=0.4,0.4,0
h=0.4,0.4,0
h=0.4,0.4,0
h=0.4,0.4,0
h=0.4,0.4,0
h=0.4,0.4,0
h=0.4,0.4,0
h=0.4,0.4,0
h=0.4,0.4,1
h=0.4,0.4,1
h=0.4,0.4,1
h=0.4,0.4,0
h=0.4,0.4,0
h=0.4,0.4,0
h=0.4,0.4,0
h=0.4,0.4,0
h=0.4,0.4,0
h=0.4,0.4,0
h=0.4,0.4,0
h=0.4,0.4,0
h=0.4,0.4,1
h=0.4,0.4,0
h=0.4,0.4,0
h=0.4,0.4,0
h=0.4,0.4,0
h=0.4,0.4,0
h=0.4,0.4,0
h=0.4,0.4,0
h=0.4,0.4,0
h=0.4,0.4,0
h=0.4,0.4,0
h=0.4,0.4,0
h=0.4,0.4,0
h=0.4,0.4,1
h=0.4,0.4,0
h=0.4,0.4,0
h=0.4,0.4,0
h=0.4,0.4,0
h=0.4,0.4,0
h=0.4,0.4,0
h=0.4,0.4,0
h=0.4,0.4,0
h=0.4,0.4,0
h=0.4,0.4,0
h=0.4,0.4,0
h=0.4,0.4,0
h=0.4,0.4,0
h=0.4,0.4,0
h=0.4,0.4,0
h=0.4,0.4,0
h=0.4,0.4,0
h=0.4,0.4,0
h=0.4,0.4,0
h=0.4,0.4,1
h=0.4,0.4,0
h=0.4,0.4,1
h=0.4,0.4,0
h=0.4,0.4,0
h=0.4,0.4,0
h=0.4,0.4,0
h=0.4,0.4,0
h=0.4,0.4,0
h=0.4,0.4,0
h=0.4,0.4,0
h=0.4,0.4,0
h=0.4,0.4,0
h=0.4,0.4,0
h=0.4,0.4,0
h=0.4,0.4,0
h=0.4,0.4,0
h=0.4,0.4,0
h=0.4,0.4,0
h=0.4,0.4,0
h=0.4,0.4,0
h=0.4,0.4,0
h=0.4,0.4,0
h=0.4,0.4,0
h=0.4,0.4,0
h=0.4,0.4,0
h=0.4,0.4,0
h=0.4,0.4,0
h=0.4,0.4,1
h=0.4,0.4,1
h=0.4,0.4,0
h=0.4,0.4,0
h=0.4,0.4,0
h=0.4,0.4,0
h=0.4,0.4,1
h=0.4,0.4,0
h=0.4,0.4,0
h=0.4,0.4,0
h=0.4,0.4,0
h=0.4,0.4,0
h=0.4,0.4,0
h=0.4,0.4,0
h=0.4,0.4,0
h=0.4,0.4,0
h=0.4,0.4,0
h=0.4,0.4,0
h=0.4,0.4,0
h=0.4,0.4,0
h=0.4,0.4,0
h=0.4,0.4,0
h=0.4,0.4,0
h=0.4,0.4,0
h=0.4,0.4,0
h=0.4,0.4,0
h=0.4,0.4,0
h=0.4,0.4,0
h=0.4,0.4,0
h=0.4,0.4,0
h=0.4,0.4,0
h=0.4,0.4,0
h=0.4,0.4,0
h=0.4,0.4,0
h=0.4,0.4,0
h=0.4,0.4,0
h=0.4,0.4,0
h=0.4,0.4,0
h=0.4,0.4,0
h=0.4,0.4,1
h=0.4,0.4,0
h=0.4,0.4,0
h=0.4,0.4,0
h=0.4,0.4,0
h=0.4,0.4,0
h=0.4,0.4,0
h=0.4,0.4,0
h=0.4,0.4,0
h=0.4,0.4,0
h=0.4,0.4,0
h=0.4,0.4,0
h=0.4,0.4,1
h=0.4,0.4,1
h=0.42,0.42,0
h=0.42,0.42,0
h=0.42,0.42,0
h=0.42,0.42,0
h=0.42,0.42,0
h=0.42,0.42,0
h=0.42,0.42,0
h=0.42,0.42,0
h=0.42,0.42,0
h=0.42,0.42,0
h=0.42,0.42,0
h=0.42,0.42,0
h=0.42,0.42,0
h=0.42,0.42,0
h=0.42,0.42,0
h=0.42,0.42,1
h=0.42,0.42,0
h=0.42,0.42,0
h=0.42,0.42,0
h=0.42,0.42,0
h=0.42,0.42,0
h=0.42,0.42,0
h=0.42,0.42,0
h=0.42,0.42,0
h=0.42,0.42,0
h=0.42,0.42,0
h=0.42,0.42,1
h=0.42,0.42,1
h=0.42,0.42,0
h=0.42,0.42,0
h=0.42,0.42,0
h=0.42,0.42,0
h=0.42,0.42,0
h=0.42,0.42,0
h=0.42,0.42,0
h=0.42,0.42,0
h=0.42,0.42,0
h=0.42,0.42,0
h=0.42,0.42,0
h=0.42,0.42,0
h=0.42,0.42,0
h=0.42,0.42,1
h=0.42,0.42,0
h=0.42,0.42,0
h=0.42,0.42,0
h=0.42,0.42,0
h=0.42,0.42,0
h=0.42,0.42,0
h=0.42,0.42,0
h=0.42,0.42,0
h=0.42,0.42,0
h=0.42,0.42,0
h=0.42,0.42,0
h=0.42,0.42,0
h=0.42,0.42,0
h=0.42,0.42,0
h=0.42,0.42,0
h=0.42,0.42,0
h=0.42,0.42,0
h=0.42,0.42,0
h=0.42,0.42,0
h=0.42,0.42,0
h=0.42,0.42,0
h=0.42,0.42,0
h=0.42,0.42,0
h=0.42,0.42,0
h=0.42,0.42,0
h=0.42,0.42,0
h=0.42,0.42,0
h=0.42,0.42,0
h=0.42,0.42,0
h=0.42,0.42,0
h=0.42,0.42,0
h=0.42,0.42,0
h=0.42,0.42,0
h=0.42,0.42,0
h=0.42,0.42,0
h=0.42,0.42,0
h=0.42,0.42,0
