"","params","delta","n","decision"
"7417","delta=0.2, n=35",0.2,35,1
"7418","delta=0.2, n=35",0.2,35,0
"7419","delta=0.2, n=35",0.2,35,0
"7420","delta=0.2, n=35",0.2,35,0
"7421","delta=0.2, n=35",0.2,35,0
"7422","delta=0.2, n=35",0.2,35,0
"7423","delta=0.2, n=35",0.2,35,0
"7424","delta=0.2, n=35",0.2,35,0
"7425","delta=0.2, n=35",0.2,35,1
"7426","delta=0.2, n=35",0.2,35,0
"7427","delta=0.2, n=35",0.2,35,1
"7428","delta=0.2, n=35",0.2,35,0
"7429","delta=0.2, n=35",0.2,35,0
"7430","delta=0.2, n=35",0.2,35,1
"7431","delta=0.2, n=35",0.2,35,0
"7432","delta=0.2, n=35",0.2,35,0
"7433","delta=0.2, n=35",0.2,35,0
"7434","delta=0.2, n=35",0.2,35,0
"7435","delta=0.2, n=35",0.2,35,0
"7436","delta=0.2, n=35",0.2,35,0
"7437","delta=0.2, n=35",0.2,35,0
"7438","delta=0.2, n=35",0.2,35,1
"7439","delta=0.2, n=35",0.2,35,0
"7440","delta=0.2, n=35",0.2,35,0
"7441","delta=0.2, n=35",0.2,35,0
"7442","delta=0.2, n=35",0.2,35,0
"7443","delta=0.2, n=35",0.2,35,0
"7444","delta=0.2, n=35",0.2,35,0
"7445","delta=0.2, n=35",0.2,35,0
"7446","delta=0.2, n=35",0.2,35,0
"7447","delta=0.2, n=35",0.2,35,1
"7448","delta=0.2, n=35",0.2,35,1
"7449","delta=0.2, n=35",0.2,35,1
"7450","delta=0.2, n=35",0.2,35,0
"7451","delta=0.2, n=35",0.2,35,0
"7452","delta=0.2, n=35",0.2,35,1
"7453","delta=0.2, n=35",0.2,35,1
"7454","delta=0.2, n=35",0.2,35,0
"7455","delta=0.2, n=35",0.2,35,0
"7456","delta=0.2, n=35",0.2,35,0
"7457","delta=0.2, n=35",0.2,35,0
"7458","delta=0.2, n=35",0.2,35,0
"7459","delta=0.2, n=35",0.2,35,0
"7460","delta=0.2, n=35",0.2,35,0
"7461","delta=0.2, n=35",0.2,35,0
"7462","delta=0.2, n=35",0.2,35,0
"7463","delta=0.2, n=35",0.2,35,0
"7464","delta=0.2, n=35",0.2,35,1
"7465","delta=0.2, n=35",0.2,35,0
"7466","delta=0.2, n=35",0.2,35,0
"7467","delta=0.2, n=35",0.2,35,0
"7468","delta=0.2, n=35",0.2,35,0
"7469","delta=0.2, n=35",0.2,35,1
"7470","delta=0.2, n=35",0.2,35,1
"7471","delta=0.2, n=35",0.2,35,1
"7472","delta=0.2, n=35",0.2,35,0
"7473","delta=0.2, n=35",0.2,35,0
"7474","delta=0.2, n=35",0.2,35,0
"7475","delta=0.2, n=35",0.2,35,0
"7476","delta=0.2, n=35",0.2,35,0
"7477","delta=0.2, n=35",0.2,35,0
"7478","delta=0.2, n=35",0.2,35,0
"7479","delta=0.2, n=35",0.2,35,1
"7480","delta=0.2, n=35",0.2,35,1
"7481","delta=0.2, n=35",0.2,35,1
"7482","delta=0.2, n=35",0.2,35,0
"7483","delta=0.2, n=35",0.2,35,0
"7484","delta=0.2, n=35",0.2,35,0
"7485","delta=0.2, n=35",0.2,35,1
"7486","delta=0.2, n=35",0.2,35,1
"7487","delta=0.2, n=35",0.2,35,1
"7488","delta=0.2, n=35",0.2,35,0
"7489","delta=0.2, n=35",0.2,35,0
"7490","delta=0.2, n=35",0.2,35,0
"7491","delta=0.2, n=35",0.2,35,0
"7492","delta=0.2, n=35",0.2,35,0
"7493","delta=0.2, n=35",0.2,35,0
"7494","delta=0.2, n=35",0.2,35,0
"7495","delta=0.2, n=35",0.2,35,0
"7496","delta=0.2, n=35",0.2,35,0
"7497","delta=0.2, n=35",0.2,35,0
"7498","delta=0.2, n=35",0.2,35,0
"7499","delta=0.2, n=35",0.2,35,0
"7500","delta=0.2, n=35",0.2,35,0
"7501","delta=0.2, n=35",0.2,35,0
"7502","delta=0.2, n=35",0.2,35,0
"7503","delta=0.2, n=35",0.2,35,0
"7504","delta=0.2, n=35",0.2,35,1
"7505","delta=0.2, n=35",0.2,35,0
"7506","delta=0.2, n=35",0.2,35,0
"7507","delta=0.2, n=35",0.2,35,0
"7508","delta=0.2, n=35",0.2,35,0
"7509","delta=0.2, n=35",0.2,35,0
"7510","delta=0.2, n=35",0.2,35,0
"7511","delta=0.2, n=35",0.2,35,0
"7512","delta=0.2, n=35",0.2,35,0
"7513","delta=0.2, n=35",0.2,35,0
"7514","delta=0.2, n=35",0.2,35,0
"7515","delta=0.2, n=35",0.2,35,0
"7516","delta=0.2, n=35",0.2,35,1
"7517","delta=0.2, n=35",0.2,35,1
"7518","delta=0.2, n=35",0.2,35,1
"7519","delta=0.2, n=35",0.2,35,0
"7520","delta=0.2, n=35",0.2,35,0
"7521","delta=0.2, n=35",0.2,35,1
"7522","delta=0.2, n=35",0.2,35,0
"7523","delta=0.2, n=35",0.2,35,0
"7524","delta=0.2, n=35",0.2,35,0
"7525","delta=0.2, n=35",0.2,35,0
"7526","delta=0.2, n=35",0.2,35,0
"7527","delta=0.2, n=35",0.2,35,1
"7528","delta=0.2, n=35",0.2,35,1
"7529","delta=0.2, n=35",0.2,35,0
"7530","delta=0.2, n=35",0.2,35,0
"7531","delta=0.2, n=35",0.2,35,0
"7532","delta=0.2, n=35",0.2,35,0
"7533","delta=0.2, n=35",0.2,35,0
"7534","delta=0.2, n=35",0.2,35,1
"7535","delta=0.2, n=35",0.2,35,0
"7536","delta=0.2, n=35",0.2,35,0
"7537","delta=0.2, n=35",0.2,35,0
"7538","delta=0.2, n=35",0.2,35,0
"7539","delta=0.2, n=35",0.2,35,0
"7540","delta=0.2, n=35",0.2,35,0
"7541","delta=0.2, n=35",0.2,35,0
"7542","delta=0.2, n=35",0.2,35,0
"7543","delta=0.2, n=35",0.2,35,1
"7544","delta=0.2, n=35",0.2,35,1
"7545","delta=0.2, n=35",0.2,35,0
"7546","delta=0.2, n=35",0.2,35,0
"7547","delta=0.2, n=35",0.2,35,0
"7548","delta=0.2, n=35",0.2,35,0
"7549","delta=0.2, n=35",0.2,35,0
"7550","delta=0.2, n=35",0.2,35,0
"7551","delta=0.2, n=35",0.2,35,0
"7552","delta=0.2, n=35",0.2,35,0
"7553","delta=0.2, n=35",0.2,35,1
"7554","delta=0.2, n=35",0.2,35,0
"7555","delta=0.2, n=35",0.2,35,0
"7556","delta=0.2, n=35",0.2,35,0
"7557","delta=0.2, n=35",0.2,35,0
"7558","delta=0.2, n=35",0.2,35,0
"7559","delta=0.2, n=35",0.2,35,0
"7560","delta=0.2, n=35",0.2,35,1
"7561","delta=0.2, n=35",0.2,35,0
"7562","delta=0.2, n=35",0.2,35,0
"7563","delta=0.2, n=35",0.2,35,0
"7564","delta=0.2, n=35",0.2,35,0
"7565","delta=0.2, n=35",0.2,35,0
"7566","delta=0.2, n=35",0.2,35,1
"7567","delta=0.2, n=35",0.2,35,1
"7568","delta=0.2, n=35",0.2,35,0
"7569","delta=0.2, n=35",0.2,35,0
"7570","delta=0.2, n=35",0.2,35,0
"7571","delta=0.2, n=35",0.2,35,0
"7572","delta=0.2, n=35",0.2,35,0
"7573","delta=0.2, n=35",0.2,35,0
"7574","delta=0.2, n=35",0.2,35,1
"7575","delta=0.2, n=35",0.2,35,0
"7576","delta=0.2, n=35",0.2,35,0
"7577","delta=0.2, n=35",0.2,35,1
"7578","delta=0.2, n=35",0.2,35,0
"7579","delta=0.2, n=35",0.2,35,0
"7580","delta=0.2, n=35",0.2,35,0
"7581","delta=0.2, n=35",0.2,35,0
"7582","delta=0.2, n=35",0.2,35,0
"7583","delta=0.2, n=35",0.2,35,0
"7584","delta=0.2, n=35",0.2,35,1
"7585","delta=0.2, n=35",0.2,35,0
"7586","delta=0.2, n=35",0.2,35,0
"7587","delta=0.2, n=35",0.2,35,0
"7588","delta=0.2, n=35",0.2,35,1
"7589","delta=0.2, n=35",0.2,35,0
"7590","delta=0.2, n=35",0.2,35,0
"7591","delta=0.2, n=35",0.2,35,0
"7592","delta=0.2, n=35",0.2,35,0
"7593","delta=0.2, n=35",0.2,35,0
"7594","delta=0.2, n=35",0.2,35,0
"7595","delta=0.2, n=35",0.2,35,0
"7596","delta=0.2, n=35",0.2,35,0
"7597","delta=0.2, n=35",0.2,35,1
"7598","delta=0.2, n=35",0.2,35,0
"7599","delta=0.2, n=35",0.2,35,0
"7600","delta=0.2, n=35",0.2,35,0
"7601","delta=0.2, n=35",0.2,35,0
"7602","delta=0.2, n=35",0.2,35,1
"7603","delta=0.2, n=35",0.2,35,0
"7604","delta=0.2, n=35",0.2,35,1
"7605","delta=0.2, n=35",0.2,35,0
"7606","delta=0.2, n=35",0.2,35,0
"7607","delta=0.2, n=35",0.2,35,0
"7608","delta=0.2, n=35",0.2,35,0
"7609","delta=0.2, n=35",0.2,35,0
"7610","delta=0.2, n=35",0.2,35,1
"7611","delta=0.2, n=35",0.2,35,0
"7612","delta=0.2, n=35",0.2,35,0
"7613","delta=0.2, n=35",0.2,35,0
"7614","delta=0.2, n=35",0.2,35,0
"7615","delta=0.2, n=35",0.2,35,0
"7616","delta=0.2, n=35",0.2,35,0
"7617","delta=0.2, n=35",0.2,35,0
"7618","delta=0.2, n=35",0.2,35,0
"7619","delta=0.2, n=35",0.2,35,0
"7620","delta=0.2, n=35",0.2,35,0
"7621","delta=0.2, n=35",0.2,35,0
"7622","delta=0.2, n=35",0.2,35,1
"7623","delta=0.2, n=35",0.2,35,0
"7624","delta=0.2, n=35",0.2,35,0
"7625","delta=0.2, n=35",0.2,35,0
"7626","delta=0.2, n=35",0.2,35,0
"7627","delta=0.2, n=35",0.2,35,0
"7628","delta=0.2, n=35",0.2,35,0
"7629","delta=0.2, n=35",0.2,35,1
"7630","delta=0.2, n=35",0.2,35,0
"7631","delta=0.2, n=35",0.2,35,0
"7632","delta=0.2, n=35",0.2,35,0
"7633","delta=0.2, n=35",0.2,35,1
"7634","delta=0.2, n=35",0.2,35,0
"7635","delta=0.2, n=35",0.2,35,0
"7636","delta=0.2, n=35",0.2,35,0
"7637","delta=0.2, n=35",0.2,35,0
"7638","delta=0.2, n=35",0.2,35,0
"7639","delta=0.2, n=35",0.2,35,0
"7640","delta=0.2, n=35",0.2,35,0
"7641","delta=0.2, n=35",0.2,35,0
"7642","delta=0.2, n=35",0.2,35,1
"7643","delta=0.2, n=35",0.2,35,0
"7644","delta=0.2, n=35",0.2,35,0
"7645","delta=0.2, n=35",0.2,35,0
"7646","delta=0.2, n=35",0.2,35,0
"7647","delta=0.2, n=35",0.2,35,0
"7648","delta=0.2, n=35",0.2,35,1
"7649","delta=0.2, n=35",0.2,35,0
"7650","delta=0.2, n=35",0.2,35,0
"7651","delta=0.2, n=35",0.2,35,0
"7652","delta=0.2, n=35",0.2,35,1
"7653","delta=0.2, n=35",0.2,35,0
"7654","delta=0.2, n=35",0.2,35,0
"7655","delta=0.2, n=35",0.2,35,0
"7656","delta=0.2, n=35",0.2,35,1
"7657","delta=0.2, n=35",0.2,35,0
"7658","delta=0.2, n=35",0.2,35,0
"7659","delta=0.2, n=35",0.2,35,0
"7660","delta=0.2, n=35",0.2,35,1
"7661","delta=0.2, n=35",0.2,35,0
"7662","delta=0.2, n=35",0.2,35,0
"7663","delta=0.2, n=35",0.2,35,0
"7664","delta=0.2, n=35",0.2,35,0
"7665","delta=0.2, n=35",0.2,35,0
"7666","delta=0.2, n=35",0.2,35,1
"7667","delta=0.2, n=35",0.2,35,0
"7668","delta=0.2, n=35",0.2,35,0
"7669","delta=0.2, n=35",0.2,35,0
"7670","delta=0.2, n=35",0.2,35,0
"7671","delta=0.2, n=35",0.2,35,1
"7672","delta=0.2, n=35",0.2,35,0
"7673","delta=0.2, n=35",0.2,35,0
"7674","delta=0.2, n=35",0.2,35,0
"7675","delta=0.2, n=35",0.2,35,0
"7676","delta=0.2, n=35",0.2,35,0
"7677","delta=0.2, n=35",0.2,35,1
"7678","delta=0.2, n=35",0.2,35,1
"7679","delta=0.2, n=35",0.2,35,1
"7680","delta=0.2, n=35",0.2,35,0
"7681","delta=0.2, n=35",0.2,35,1
"7682","delta=0.2, n=35",0.2,35,0
"7683","delta=0.2, n=35",0.2,35,1
"7684","delta=0.2, n=35",0.2,35,0
"7685","delta=0.2, n=35",0.2,35,1
"7686","delta=0.2, n=35",0.2,35,0
"7687","delta=0.2, n=35",0.2,35,0
"7688","delta=0.2, n=35",0.2,35,0
"7689","delta=0.2, n=35",0.2,35,0
"7690","delta=0.2, n=35",0.2,35,0
"7691","delta=0.2, n=35",0.2,35,0
"7692","delta=0.2, n=35",0.2,35,0
"7693","delta=0.2, n=35",0.2,35,0
"7694","delta=0.2, n=35",0.2,35,1
"7695","delta=0.2, n=35",0.2,35,0
"7696","delta=0.2, n=35",0.2,35,0
"7697","delta=0.2, n=35",0.2,35,0
"7698","delta=0.2, n=35",0.2,35,0
"7699","delta=0.2, n=35",0.2,35,0
"7700","delta=0.2, n=35",0.2,35,0
"7701","delta=0.2, n=35",0.2,35,0
"7702","delta=0.2, n=35",0.2,35,1
"7703","delta=0.2, n=35",0.2,35,0
"7704","delta=0.2, n=35",0.2,35,1
"7705","delta=0.2, n=35",0.2,35,1
"7706","delta=0.2, n=35",0.2,35,0
"7707","delta=0.2, n=35",0.2,35,1
"7708","delta=0.2, n=35",0.2,35,0
"7709","delta=0.2, n=35",0.2,35,0
"7710","delta=0.2, n=35",0.2,35,0
"7711","delta=0.2, n=35",0.2,35,1
"7712","delta=0.2, n=35",0.2,35,0
"7713","delta=0.2, n=35",0.2,35,0
"7714","delta=0.2, n=35",0.2,35,0
"7715","delta=0.2, n=35",0.2,35,0
"7716","delta=0.2, n=35",0.2,35,0
"7717","delta=0.2, n=35",0.2,35,1
"7718","delta=0.2, n=35",0.2,35,1
"7719","delta=0.2, n=35",0.2,35,0
"7720","delta=0.2, n=35",0.2,35,0
"7721","delta=0.2, n=35",0.2,35,0
"7722","delta=0.2, n=35",0.2,35,0
"7723","delta=0.2, n=35",0.2,35,0
"7724","delta=0.2, n=35",0.2,35,1
"7725","delta=0.2, n=35",0.2,35,0
"7726","delta=0.2, n=35",0.2,35,0
"7727","delta=0.2, n=35",0.2,35,1
"7728","delta=0.2, n=35",0.2,35,0
"7729","delta=0.2, n=35",0.2,35,0
"7730","delta=0.2, n=35",0.2,35,0
"7731","delta=0.2, n=35",0.2,35,0
"7732","delta=0.2, n=35",0.2,35,1
"7733","delta=0.2, n=35",0.2,35,0
"7734","delta=0.2, n=35",0.2,35,0
"7735","delta=0.2, n=35",0.2,35,0
"7736","delta=0.2, n=35",0.2,35,0
"7737","delta=0.2, n=35",0.2,35,0
"7738","delta=0.2, n=35",0.2,35,1
"7739","delta=0.2, n=35",0.2,35,1
"7740","delta=0.2, n=35",0.2,35,1
"7741","delta=0.2, n=35",0.2,35,0
"7742","delta=0.2, n=35",0.2,35,0
"7743","delta=0.2, n=35",0.2,35,0
"7744","delta=0.2, n=35",0.2,35,0
"7745","delta=0.2, n=35",0.2,35,1
"7746","delta=0.2, n=35",0.2,35,0
"7747","delta=0.2, n=35",0.2,35,0
"7748","delta=0.2, n=35",0.2,35,1
"7749","delta=0.2, n=35",0.2,35,0
"7750","delta=0.2, n=35",0.2,35,0
"7751","delta=0.2, n=35",0.2,35,0
"7752","delta=0.2, n=35",0.2,35,1
"7753","delta=0.2, n=35",0.2,35,0
"7754","delta=0.2, n=35",0.2,35,1
"7755","delta=0.2, n=35",0.2,35,0
"7756","delta=0.2, n=35",0.2,35,0
"7757","delta=0.2, n=35",0.2,35,0
"7758","delta=0.2, n=35",0.2,35,1
"7759","delta=0.2, n=35",0.2,35,1
"7760","delta=0.2, n=35",0.2,35,0
"7761","delta=0.2, n=35",0.2,35,0
"7762","delta=0.2, n=35",0.2,35,1
"7763","delta=0.2, n=35",0.2,35,0
"7764","delta=0.2, n=35",0.2,35,0
"7765","delta=0.2, n=35",0.2,35,0
"7766","delta=0.2, n=35",0.2,35,1
"7767","delta=0.2, n=35",0.2,35,0
"7768","delta=0.2, n=35",0.2,35,1
"7769","delta=0.2, n=35",0.2,35,0
"7770","delta=0.2, n=35",0.2,35,0
"7771","delta=0.2, n=35",0.2,35,0
"7772","delta=0.2, n=35",0.2,35,0
"7773","delta=0.2, n=35",0.2,35,0
"7774","delta=0.2, n=35",0.2,35,0
"7775","delta=0.2, n=35",0.2,35,0
"7776","delta=0.2, n=35",0.2,35,1
"7777","delta=0.2, n=35",0.2,35,0
"7778","delta=0.2, n=35",0.2,35,0
"7779","delta=0.2, n=35",0.2,35,0
"7780","delta=0.2, n=35",0.2,35,1
"7781","delta=0.2, n=35",0.2,35,1
"7782","delta=0.2, n=35",0.2,35,0
"7783","delta=0.2, n=35",0.2,35,0
"7784","delta=0.2, n=35",0.2,35,0
"7785","delta=0.2, n=35",0.2,35,1
"7786","delta=0.2, n=35",0.2,35,0
"7787","delta=0.2, n=35",0.2,35,0
"7788","delta=0.2, n=35",0.2,35,0
"7789","delta=0.2, n=35",0.2,35,0
"7790","delta=0.2, n=35",0.2,35,1
"7791","delta=0.2, n=35",0.2,35,0
"7792","delta=0.2, n=35",0.2,35,0
"7793","delta=0.2, n=35",0.2,35,0
"7794","delta=0.2, n=35",0.2,35,0
"7795","delta=0.2, n=35",0.2,35,0
"7796","delta=0.2, n=35",0.2,35,0
"7797","delta=0.2, n=35",0.2,35,0
"7798","delta=0.2, n=35",0.2,35,0
"7799","delta=0.2, n=35",0.2,35,0
"7800","delta=0.2, n=35",0.2,35,0
"7801","delta=0.2, n=35",0.2,35,0
"7802","delta=0.2, n=35",0.2,35,0
"7803","delta=0.2, n=35",0.2,35,0
"7804","delta=0.2, n=35",0.2,35,1
"7805","delta=0.2, n=35",0.2,35,0
"7806","delta=0.2, n=35",0.2,35,0
"7807","delta=0.2, n=35",0.2,35,0
"7808","delta=0.2, n=35",0.2,35,0
"7809","delta=0.2, n=35",0.2,35,0
"7810","delta=0.2, n=35",0.2,35,0
"7811","delta=0.2, n=35",0.2,35,0
"7812","delta=0.2, n=35",0.2,35,0
"7813","delta=0.2, n=35",0.2,35,0
"7814","delta=0.2, n=35",0.2,35,0
"7815","delta=0.2, n=35",0.2,35,0
"7816","delta=0.2, n=35",0.2,35,0
"7817","delta=0.2, n=35",0.2,35,0
"7818","delta=0.2, n=35",0.2,35,0
"7819","delta=0.2, n=35",0.2,35,0
"7820","delta=0.2, n=35",0.2,35,0
"7821","delta=0.2, n=35",0.2,35,0
"7822","delta=0.2, n=35",0.2,35,0
"7823","delta=0.2, n=35",0.2,35,0
"7824","delta=0.2, n=35",0.2,35,0
"7825","delta=0.2, n=35",0.2,35,0
"7826","delta=0.2, n=35",0.2,35,0
"7827","delta=0.2, n=35",0.2,35,1
"7828","delta=0.2, n=35",0.2,35,0
"7829","delta=0.2, n=35",0.2,35,1
"7830","delta=0.2, n=35",0.2,35,0
"7831","delta=0.2, n=35",0.2,35,0
"7832","delta=0.2, n=35",0.2,35,0
"7833","delta=0.2, n=35",0.2,35,0
"7834","delta=0.2, n=35",0.2,35,0
"7835","delta=0.2, n=35",0.2,35,0
"7836","delta=0.2, n=35",0.2,35,0
"7837","delta=0.2, n=35",0.2,35,0
"7838","delta=0.2, n=35",0.2,35,0
"7839","delta=0.2, n=35",0.2,35,0
"7840","delta=0.2, n=35",0.2,35,1
"7841","delta=0.2, n=35",0.2,35,0
"7842","delta=0.2, n=35",0.2,35,1
"7843","delta=0.2, n=35",0.2,35,0
"7844","delta=0.2, n=35",0.2,35,0
"7845","delta=0.2, n=35",0.2,35,0
"7846","delta=0.2, n=35",0.2,35,0
"7847","delta=0.2, n=35",0.2,35,1
"7848","delta=0.2, n=35",0.2,35,0
"7849","delta=0.2, n=35",0.2,35,0
"7850","delta=0.2, n=35",0.2,35,0
"7851","delta=0.2, n=35",0.2,35,0
"7852","delta=0.2, n=35",0.2,35,0
"7853","delta=0.2, n=35",0.2,35,1
"7854","delta=0.2, n=35",0.2,35,0
"7855","delta=0.2, n=35",0.2,35,0
"7856","delta=0.2, n=35",0.2,35,0
"7857","delta=0.2, n=35",0.2,35,0
"7858","delta=0.2, n=35",0.2,35,0
"7859","delta=0.2, n=35",0.2,35,1
"7860","delta=0.2, n=35",0.2,35,0
"7861","delta=0.2, n=35",0.2,35,0
"7862","delta=0.2, n=35",0.2,35,0
"7863","delta=0.2, n=35",0.2,35,0
"7864","delta=0.2, n=35",0.2,35,0
"7865","delta=0.2, n=35",0.2,35,0
"7866","delta=0.2, n=35",0.2,35,1
"7867","delta=0.2, n=35",0.2,35,0
"7868","delta=0.2, n=35",0.2,35,0
"7869","delta=0.2, n=35",0.2,35,0
"7870","delta=0.2, n=35",0.2,35,0
"7871","delta=0.2, n=35",0.2,35,0
"7872","delta=0.2, n=35",0.2,35,0
"7873","delta=0.2, n=35",0.2,35,0
"7874","delta=0.2, n=35",0.2,35,0
"7875","delta=0.2, n=35",0.2,35,0
"7876","delta=0.2, n=35",0.2,35,0
"7877","delta=0.2, n=35",0.2,35,1
"7878","delta=0.2, n=35",0.2,35,0
"7879","delta=0.2, n=35",0.2,35,1
"7880","delta=0.2, n=35",0.2,35,0
"7881","delta=0.2, n=35",0.2,35,0
"7882","delta=0.2, n=35",0.2,35,1
"7883","delta=0.2, n=35",0.2,35,0
"7884","delta=0.2, n=35",0.2,35,0
"7885","delta=0.2, n=35",0.2,35,0
"7886","delta=0.2, n=35",0.2,35,0
"7887","delta=0.2, n=35",0.2,35,0
"7888","delta=0.2, n=35",0.2,35,0
"7889","delta=0.2, n=35",0.2,35,0
"7890","delta=0.2, n=35",0.2,35,0
"7891","delta=0.2, n=35",0.2,35,0
"7892","delta=0.2, n=35",0.2,35,0
"7893","delta=0.2, n=35",0.2,35,0
"7894","delta=0.2, n=35",0.2,35,0
"7895","delta=0.2, n=35",0.2,35,1
"7896","delta=0.2, n=35",0.2,35,1
"7897","delta=0.2, n=35",0.2,35,1
"7898","delta=0.2, n=35",0.2,35,1
"7899","delta=0.2, n=35",0.2,35,0
"7900","delta=0.2, n=35",0.2,35,0
"7901","delta=0.2, n=35",0.2,35,0
"7902","delta=0.2, n=35",0.2,35,0
"7903","delta=0.2, n=35",0.2,35,0
"7904","delta=0.2, n=35",0.2,35,0
"7905","delta=0.2, n=35",0.2,35,0
"7906","delta=0.2, n=35",0.2,35,1
"7907","delta=0.2, n=35",0.2,35,0
"7908","delta=0.2, n=35",0.2,35,0
"7909","delta=0.2, n=35",0.2,35,0
"7910","delta=0.2, n=35",0.2,35,0
"7911","delta=0.2, n=35",0.2,35,0
"7912","delta=0.2, n=35",0.2,35,0
"7913","delta=0.2, n=35",0.2,35,0
"7914","delta=0.2, n=35",0.2,35,0
"7915","delta=0.2, n=35",0.2,35,0
"7916","delta=0.2, n=35",0.2,35,0
"7917","delta=0.2, n=35",0.2,35,0
"7918","delta=0.2, n=35",0.2,35,0
"7919","delta=0.2, n=35",0.2,35,0
"7920","delta=0.2, n=35",0.2,35,0
"7921","delta=0.2, n=35",0.2,35,0
"7922","delta=0.2, n=35",0.2,35,0
"7923","delta=0.2, n=35",0.2,35,0
"7924","delta=0.2, n=35",0.2,35,0
"7925","delta=0.2, n=35",0.2,35,0
"7926","delta=0.2, n=35",0.2,35,0
"7927","delta=0.2, n=35",0.2,35,1
"7928","delta=0.2, n=35",0.2,35,0
"7929","delta=0.2, n=35",0.2,35,0
"7930","delta=0.2, n=35",0.2,35,0
"7931","delta=0.2, n=35",0.2,35,0
"7932","delta=0.2, n=35",0.2,35,0
"7933","delta=0.2, n=35",0.2,35,0
"7934","delta=0.2, n=35",0.2,35,0
"7935","delta=0.2, n=35",0.2,35,1
"7936","delta=0.2, n=35",0.2,35,1
"7937","delta=0.2, n=35",0.2,35,0
"7938","delta=0.2, n=35",0.2,35,0
"7939","delta=0.2, n=35",0.2,35,0
"7940","delta=0.2, n=35",0.2,35,0
"7941","delta=0.2, n=35",0.2,35,0
"7942","delta=0.2, n=35",0.2,35,0
"7943","delta=0.2, n=35",0.2,35,0
"7944","delta=0.2, n=35",0.2,35,1
"7945","delta=0.2, n=35",0.2,35,0
"7946","delta=0.2, n=35",0.2,35,1
"7947","delta=0.2, n=35",0.2,35,1
"7948","delta=0.2, n=35",0.2,35,0
"7949","delta=0.2, n=35",0.2,35,1
"7950","delta=0.2, n=35",0.2,35,0
"7951","delta=0.2, n=35",0.2,35,1
"7952","delta=0.2, n=35",0.2,35,0
"7953","delta=0.2, n=35",0.2,35,0
"7954","delta=0.2, n=35",0.2,35,0
"7955","delta=0.2, n=35",0.2,35,0
"7956","delta=0.2, n=35",0.2,35,0
"7957","delta=0.2, n=35",0.2,35,0
"7958","delta=0.2, n=35",0.2,35,0
"7959","delta=0.2, n=35",0.2,35,0
"7960","delta=0.2, n=35",0.2,35,0
"7961","delta=0.2, n=35",0.2,35,1
"7962","delta=0.2, n=35",0.2,35,0
"7963","delta=0.2, n=35",0.2,35,0
"7964","delta=0.2, n=35",0.2,35,0
"7965","delta=0.2, n=35",0.2,35,0
"7966","delta=0.2, n=35",0.2,35,0
"7967","delta=0.2, n=35",0.2,35,0
"7968","delta=0.2, n=35",0.2,35,0
"7969","delta=0.2, n=35",0.2,35,1
"7970","delta=0.2, n=35",0.2,35,0
"7971","delta=0.2, n=35",0.2,35,1
"7972","delta=0.2, n=35",0.2,35,0
"7973","delta=0.2, n=35",0.2,35,0
"7974","delta=0.2, n=35",0.2,35,0
"7975","delta=0.2, n=35",0.2,35,0
"7976","delta=0.2, n=35",0.2,35,0
"7977","delta=0.2, n=35",0.2,35,0
"7978","delta=0.2, n=35",0.2,35,1
"7979","delta=0.2, n=35",0.2,35,0
"7980","delta=0.2, n=35",0.2,35,0
"7981","delta=0.2, n=35",0.2,35,0
"7982","delta=0.2, n=35",0.2,35,0
"7983","delta=0.2, n=35",0.2,35,1
"7984","delta=0.2, n=35",0.2,35,0
"7985","delta=0.2, n=35",0.2,35,0
"7986","delta=0.2, n=35",0.2,35,0
"7987","delta=0.2, n=35",0.2,35,0
"7988","delta=0.2, n=35",0.2,35,0
"7989","delta=0.2, n=35",0.2,35,0
"7990","delta=0.2, n=35",0.2,35,0
"7991","delta=0.2, n=35",0.2,35,0
"7992","delta=0.2, n=35",0.2,35,0
"7993","delta=0.2, n=35",0.2,35,0
"7994","delta=0.2, n=35",0.2,35,0
"7995","delta=0.2, n=35",0.2,35,1
"7996","delta=0.2, n=35",0.2,35,0
"7997","delta=0.2, n=35",0.2,35,0
"7998","delta=0.2, n=35",0.2,35,0
"7999","delta=0.2, n=35",0.2,35,0
"8000","delta=0.2, n=35",0.2,35,0
"8001","delta=0.3, n=15",0.3,15,0
"8002","delta=0.3, n=15",0.3,15,0
"8003","delta=0.3, n=15",0.3,15,1
"8004","delta=0.3, n=15",0.3,15,0
"8005","delta=0.3, n=15",0.3,15,0
"8006","delta=0.3, n=15",0.3,15,0
"8007","delta=0.3, n=15",0.3,15,0
"8008","delta=0.3, n=15",0.3,15,0
"8009","delta=0.3, n=15",0.3,15,0
"8010","delta=0.3, n=15",0.3,15,0
"8011","delta=0.3, n=15",0.3,15,0
"8012","delta=0.3, n=15",0.3,15,0
"8013","delta=0.3, n=15",0.3,15,0
"8014","delta=0.3, n=15",0.3,15,0
"8015","delta=0.3, n=15",0.3,15,1
"8016","delta=0.3, n=15",0.3,15,0
"8017","delta=0.3, n=15",0.3,15,0
"8018","delta=0.3, n=15",0.3,15,0
"8019","delta=0.3, n=15",0.3,15,1
"8020","delta=0.3, n=15",0.3,15,0
"8021","delta=0.3, n=15",0.3,15,0
"8022","delta=0.3, n=15",0.3,15,0
"8023","delta=0.3, n=15",0.3,15,0
"8024","delta=0.3, n=15",0.3,15,0
